CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
18|18016|000318000000000|18-503|969|4679|20.70
18|18016|000318000000000|18-504|351|4679|7.50
18|18017|000100000000000|13|65|14411|0.45
18|18017|000100000000000|131|117|14411|0.81
18|18017|000100000000000|132|19|14411|0.13
18|18017|000100000000000|133|287|14411|1.99
18|18017|000100000000000|135|2931|14411|20.33
18|18017|000100000000000|136|9678|14411|67.15
18|18017|000100000000000|137|948|14411|6.57
18|18017|000100000000000|36|0|14411|0.00
18|18017|000100000000000|57|27|14411|0.18
18|18017|000100000000000|87|111|14411|0.77
18|18017|000318000000000|18-168|91|14177|0.64
18|18017|000318000000000|18-177|43|14177|0.30
18|18017|000318000000000|18-501|8948|14177|63.11
18|18017|000318000000000|18-502|315|14177|2.22
18|18017|000318000000000|18-503|3230|14177|22.78
18|18017|000318000000000|18-504|886|14177|6.24
18|18018|000100000000000|13|50|4790|1.04
18|18018|000100000000000|131|71|4790|1.48
18|18018|000100000000000|132|18|4790|0.37
18|18018|000100000000000|133|65|4790|1.35
18|18018|000100000000000|135|1399|4790|29.20
18|18018|000100000000000|136|2481|4790|51.79
18|18018|000100000000000|137|502|4790|10.48
18|18018|000100000000000|36|0|4790|0.00
18|18018|000100000000000|57|12|4790|0.25
18|18018|000100000000000|87|31|4790|0.64
18|18018|000318000000000|18-168|46|4670|0.98
18|18018|000318000000000|18-177|14|4670|0.29
18|18018|000318000000000|18-501|2206|4670|47.23
18|18018|000318000000000|18-502|60|4670|1.28
18|18018|000318000000000|18-503|1746|4670|37.38
18|18018|000318000000000|18-504|351|4670|7.51
18|18019|000100000000000|13|51|5541|0.92
18|18019|000100000000000|131|63|5541|1.13
18|18019|000100000000000|132|9|5541|0.16
18|18019|000100000000000|133|50|5541|0.90
18|18019|000100000000000|135|1238|5541|22.34
18|18019|000100000000000|136|3534|5541|63.77
18|18019|000100000000000|137|343|5541|6.19
18|18019|000100000000000|36|0|5541|0.00
18|18019|000100000000000|57|11|5541|0.19
18|18019|000100000000000|87|53|5541|0.95
18|18019|000318000000000|18-168|28|5520|0.50
18|18019|000318000000000|18-177|23|5520|0.41
18|18019|000318000000000|18-501|3538|5520|64.09
18|18019|000318000000000|18-502|55|5520|0.99
18|18019|000318000000000|18-503|1313|5520|23.78
18|18019|000318000000000|18-504|283|5520|5.12
19|19001|000100000000000|13|1331|128564|1.03
19|19001|000100000000000|131|5402|128564|4.20
19|19001|000100000000000|132|554|128564|0.43
19|19001|000100000000000|133|4232|128564|3.29
19|19001|000100000000000|135|41935|128564|32.61
19|19001|000100000000000|136|55604|128564|43.25
19|19001|000100000000000|137|12593|128564|9.79
19|19001|000100000000000|36|341|128564|0.26
19|19001|000100000000000|57|517|128564|0.40
19|19001|000100000000000|87|3315|128564|2.57
19|19001|000319000000000|137|10480|126946|8.25
19|19001|000319000000000|19-213|1350|126946|1.06
19|19001|000319000000000|19-501|4521|126946|3.56
19|19001|000319000000000|19-502|43230|126946|34.05
19|19001|000319000000000|19-503|53872|126946|42.43
19|19002|000100000000000|13|51|8663|0.58
19|19002|000100000000000|131|218|8663|2.51
19|19002|000100000000000|132|21|8663|0.24
19|19002|000100000000000|133|165|8663|1.90
19|19002|000100000000000|135|2726|8663|31.46
19|19002|000100000000000|136|4559|8663|52.62
19|19002|000100000000000|137|557|8663|6.42
19|19002|000100000000000|36|19|8663|0.21
19|19002|000100000000000|57|24|8663|0.27
19|19002|000100000000000|87|108|8663|1.24
19|19002|000319000000000|137|481|8556|5.62
19|19002|000319000000000|19-213|50|8556|0.58
19|19002|000319000000000|19-501|166|8556|1.94
19|19002|000319000000000|19-502|2697|8556|31.52
19|19002|000319000000000|19-503|4495|8556|52.53
19|19003|000100000000000|13|624|73626|0.84
19|19003|000100000000000|131|3186|73626|4.32
19|19003|000100000000000|132|274|73626|0.37
19|19003|000100000000000|133|2047|73626|2.78
19|19003|000100000000000|135|29929|73626|40.65
19|19003|000100000000000|136|27190|73626|36.92
19|19003|000100000000000|137|6500|73626|8.82
19|19003|000100000000000|36|178|73626|0.24
19|19003|000100000000000|57|268|73626|0.36
19|19003|000100000000000|87|1891|73626|2.56
19|19003|000319000000000|137|5762|71862|8.01
19|19003|000319000000000|19-213|593|71862|0.82
19|19003|000319000000000|19-501|2076|71862|2.88
19|19003|000319000000000|19-502|29701|71862|41.33
19|19003|000319000000000|19-503|27098|71862|37.70
19|19004|000100000000000|13|79|13711|0.57
19|19004|000100000000000|131|324|13711|2.36
19|19004|000100000000000|132|26|13711|0.18
19|19004|000100000000000|133|244|13711|1.77
19|19004|000100000000000|135|4188|13711|30.54
19|19004|000100000000000|136|7298|13711|53.22
19|19004|000100000000000|137|1028|13711|7.49
19|19004|000100000000000|36|23|13711|0.16
19|19004|000100000000000|57|41|13711|0.29
19|19004|000100000000000|87|194|13711|1.41
19|19004|000319000000000|137|848|13367|6.34
19|19004|000319000000000|19-213|96|13367|0.71
19|19004|000319000000000|19-501|247|13367|1.84
19|19004|000319000000000|19-502|4035|13367|30.18
19|19004|000319000000000|19-503|7068|13367|52.87
19|19005|000100000000000|13|11|2772|0.39
19|19005|000100000000000|131|56|2772|2.02
19|19005|000100000000000|132|3|2772|0.10
19|19005|000100000000000|133|28|2772|1.01
19|19005|000100000000000|135|522|2772|18.83
19|19005|000100000000000|136|1954|2772|70.49
19|19005|000100000000000|137|126|2772|4.54
19|19005|000100000000000|36|2|2772|0.07
19|19005|000100000000000|57|4|2772|0.14
19|19005|000100000000000|87|23|2772|0.82
19|19005|000319000000000|137|117|2773|4.21
19|19005|000319000000000|19-213|10|2773|0.36
19|19005|000319000000000|19-501|23|2773|0.82
19|19005|000319000000000|19-502|549|2773|19.79
19|19005|000319000000000|19-503|1930|2773|69.59
19|19006|000100000000000|13|161|20164|0.79
19|19006|000100000000000|131|596|20164|2.95
19|19006|000100000000000|132|44|20164|0.21
19|19006|000100000000000|133|609|20164|3.02
19|19006|000100000000000|135|6905|20164|34.24
19|19006|000100000000000|136|9231|20164|45.77
19|19006|000100000000000|137|1749|20164|8.67
19|19006|000100000000000|36|24|20164|0.11
19|19006|000100000000000|57|54|20164|0.26
19|19006|000100000000000|87|406|20164|2.01
19|19006|000319000000000|137|1536|19935|7.70
19|19006|000319000000000|19-213|153|19935|0.76
19|19006|000319000000000|19-501|661|19935|3.31
19|19006|000319000000000|19-502|7165|19935|35.94
19|19006|000319000000000|19-503|8835|19935|44.31
19|19007|000100000000000|13|75|12149|0.61
19|19007|000100000000000|131|276|12149|2.27
19|19007|000100000000000|132|32|12149|0.26
19|19007|000100000000000|133|159|12149|1.30
19|19007|000100000000000|135|2791|12149|22.97
19|19007|000100000000000|136|7704|12149|63.41
19|19007|000100000000000|137|626|12149|5.15
19|19007|000100000000000|36|21|12149|0.17
19|19007|000100000000000|57|30|12149|0.24
19|19007|000100000000000|87|113|12149|0.93
19|19007|000319000000000|137|547|12054|4.53
19|19007|000319000000000|19-213|73|12054|0.60
19|19007|000319000000000|19-501|168|12054|1.39
19|19007|000319000000000|19-502|2772|12054|22.99
19|19007|000319000000000|19-503|7593|12054|62.99
19|19008|000100000000000|13|21|2682|0.78
19|19008|000100000000000|131|55|2682|2.05
19|19008|000100000000000|132|8|2682|0.29
19|19008|000100000000000|133|43|2682|1.60
19|19008|000100000000000|135|543|2682|20.24
19|19008|000100000000000|136|1793|2682|66.85
19|19008|000100000000000|137|142|2682|5.29
19|19008|000100000000000|36|4|2682|0.14
19|19008|000100000000000|57|5|2682|0.18
19|19008|000100000000000|87|23|2682|0.85
19|19008|000319000000000|137|114|2651|4.30
19|19008|000319000000000|19-213|17|2651|0.64
19|19008|000319000000000|19-501|51|2651|1.92
19|19008|000319000000000|19-502|585|2651|22.06
19|19008|000319000000000|19-503|1729|2651|65.22
19|19009|000100000000000|13|41|6557|0.62
19|19009|000100000000000|131|103|6557|1.57
19|19009|000100000000000|132|16|6557|0.24
19|19009|000100000000000|133|73|6557|1.11
19|19009|000100000000000|135|2261|6557|34.48
19|19009|000100000000000|136|3474|6557|52.98
19|19009|000100000000000|137|283|6557|4.31
19|19009|000100000000000|36|11|6557|0.16
19|19009|000100000000000|57|13|6557|0.19
19|19009|000100000000000|87|74|6557|1.12
19|19009|000319000000000|137|269|6661|4.03
19|19009|000319000000000|19-213|28|6661|0.42
19|19009|000319000000000|19-501|70|6661|1.05
19|19009|000319000000000|19-502|2290|6661|34.37
19|19009|000319000000000|19-503|3544|6661|53.20
20|20001|000100000000000|13|134|29138|0.45
20|20001|000100000000000|131|1169|29138|4.01
20|20001|000100000000000|132|63|29138|0.21
20|20001|000100000000000|133|922|29138|3.16
20|20001|000100000000000|135|4192|29138|14.38
20|20001|000100000000000|136|14535|29138|49.88
20|20001|000100000000000|137|1829|29138|6.27
20|20001|000100000000000|36|21|29138|0.07
20|20001|000100000000000|57|24|29138|0.08
20|20001|000100000000000|87|463|29138|1.58
20|20001|000320000000000|13|123|29533|0.41
20|20001|000320000000000|20-176|1298|29533|4.39
20|20001|000320000000000|20-501|837|29533|2.83
20|20001|000320000000000|20-502|12377|29533|41.90
20|20001|000320000000000|20-503|3994|29533|13.52
20|20002|000100000000000|13|27|4837|0.55
20|20002|000100000000000|131|123|4837|2.54
20|20002|000100000000000|132|6|4837|0.12
20|20002|000100000000000|133|127|4837|2.62
20|20002|000100000000000|135|803|4837|16.60
20|20002|000100000000000|136|2639|4837|54.55
20|20002|000100000000000|137|174|4837|3.59
20|20002|000100000000000|36|7|4837|0.14
20|20002|000100000000000|57|3|4837|0.06
20|20002|000100000000000|87|63|4837|1.30
20|20002|000320000000000|13|24|4822|0.49
20|20002|000320000000000|20-176|110|4822|2.28
20|20002|000320000000000|20-501|119|4822|2.46
20|20002|000320000000000|20-502|2478|4822|51.38
20|20002|000320000000000|20-503|709|4822|14.70
20|20003|000100000000000|13|36|5199|0.69
20|20003|000100000000000|131|149|5199|2.86
20|20003|000100000000000|132|10|5199|0.19
20|20003|000100000000000|133|147|5199|2.82
20|20003|000100000000000|135|1011|5199|19.44
20|20003|000100000000000|136|2237|5199|43.02
20|20003|000100000000000|137|333|5199|6.40
20|20003|000100000000000|36|7|5199|0.13
20|20003|000100000000000|57|2|5199|0.03
20|20003|000100000000000|87|86|5199|1.65
20|20003|000320000000000|13|35|5203|0.67
20|20003|000320000000000|20-176|236|5203|4.53
20|20003|000320000000000|20-501|162|5203|3.11
20|20003|000320000000000|20-502|1971|5203|37.88
20|20003|000320000000000|20-503|940|5203|18.06
20|20004|000100000000000|13|0|433|0.00
20|20004|000100000000000|131|5|433|1.15
20|20004|000100000000000|132|1|433|0.23
20|20004|000100000000000|133|9|433|2.07
20|20004|000100000000000|135|78|433|18.01
20|20004|000100000000000|136|191|433|44.11
20|20004|000100000000000|137|19|433|4.38
20|20004|000100000000000|36|2|433|0.46
20|20004|000100000000000|57|0|433|0.00
20|20004|000100000000000|87|4|433|0.92
20|20004|000320000000000|13|0|424|0.00
20|20004|000320000000000|20-176|13|424|3.06
20|20004|000320000000000|20-501|9|424|2.12
20|20004|000320000000000|20-502|175|424|41.27
20|20004|000320000000000|20-503|66|424|15.56
20|20005|000100000000000|13|23|7391|0.31
20|20005|000100000000000|131|186|7391|2.51
20|20005|000100000000000|132|10|7391|0.13
20|20005|000100000000000|133|108|7391|1.46
20|20005|000100000000000|135|1522|7391|20.59
20|20005|000100000000000|136|3546|7391|47.97
20|20005|000100000000000|137|346|7391|4.68
20|20005|000100000000000|36|1|7391|0.01
20|20005|000100000000000|57|3|7391|0.04
20|20005|000100000000000|87|107|7391|1.44
20|20005|000320000000000|13|23|7412|0.31
20|20005|000320000000000|20-176|237|7412|3.19
20|20005|000320000000000|20-501|88|7412|1.18
20|20005|000320000000000|20-502|3323|7412|44.83
20|20005|000320000000000|20-503|1339|7412|18.06
20|20006|000100000000000|13|75|12715|0.58
20|20006|000100000000000|131|330|12715|2.59
20|20006|000100000000000|132|12|12715|0.09
20|20006|000100000000000|133|281|12715|2.20
20|20006|000100000000000|135|2117|12715|16.64
20|20006|000100000000000|136|7046|12715|55.41
20|20006|000100000000000|137|579|12715|4.55
20|20006|000100000000000|36|6|12715|0.04
20|20006|000100000000000|57|12|12715|0.09
20|20006|000100000000000|87|235|12715|1.84
20|20006|000320000000000|13|76|12768|0.59
20|20006|000320000000000|20-176|439|12768|3.43
20|20006|000320000000000|20-501|292|12768|2.28
20|20006|000320000000000|20-502|6651|12768|52.09
20|20006|000320000000000|20-503|1919|12768|15.02
20|20007|000100000000000|13|262|39086|0.67
20|20007|000100000000000|131|1022|39086|2.61
20|20007|000100000000000|132|77|39086|0.19
20|20007|000100000000000|133|1104|39086|2.82
20|20007|000100000000000|135|9256|39086|23.68
20|20007|000100000000000|136|16646|39086|42.58
20|20007|000100000000000|137|2851|39086|7.29
20|20007|000100000000000|36|27|39086|0.06
20|20007|000100000000000|57|28|39086|0.07
20|20007|000100000000000|87|726|39086|1.85
20|20007|000320000000000|13|287|39329|0.72
20|20007|000320000000000|20-176|2008|39329|5.10
20|20007|000320000000000|20-501|1126|39329|2.86
20|20007|000320000000000|20-502|14908|39329|37.90
20|20007|000320000000000|20-503|8436|39329|21.44
21|21001|000100000000000|13|149|27283|0.54
21|21001|000100000000000|131|839|27283|3.07
21|21001|000100000000000|132|46|27283|0.16
21|21001|000100000000000|133|500|27283|1.83
21|21001|000100000000000|135|11355|27283|41.61
21|21001|000100000000000|136|9697|27283|35.54
21|21001|000100000000000|137|3393|27283|12.43
21|21001|000100000000000|36|65|27283|0.23
21|21001|000100000000000|57|47|27283|0.17
21|21001|000100000000000|87|670|27283|2.45
21|21001|000321000000000|13|146|27209|0.53
21|21001|000321000000000|21-177|15|27209|0.05
21|21001|000321000000000|21-199|32|27209|0.11
21|21001|000321000000000|21-501|877|27209|3.22
21|21001|000321000000000|21-502|3394|27209|12.47
21|21001|000321000000000|21-503|427|27209|1.56
21|21001|000321000000000|21-504|11233|27209|41.28
21|21001|000321000000000|21-505|9374|27209|34.45
21|21001|000321000000000|21-506|25|27209|0.09
21|21001|000321000000000|36|164|27209|0.60
21|21001|000321000000000|65|30|27209|0.11
21|21001|000321000000000|87|624|27209|2.29
21|21002|000100000000000|13|375|51001|0.73
21|21002|000100000000000|131|1004|51001|1.96
21|21002|000100000000000|132|94|51001|0.18
21|21002|000100000000000|133|1115|51001|2.18
21|21002|000100000000000|135|20912|51001|41.00
21|21002|000100000000000|136|17670|51001|34.64
21|21002|000100000000000|137|6924|51001|13.57
21|21002|000100000000000|36|47|51001|0.09
21|21002|000100000000000|57|94|51001|0.18
21|21002|000100000000000|87|1651|51001|3.23
21|21002|000321000000000|13|367|50499|0.72
21|21002|000321000000000|21-177|66|50499|0.13
21|21002|000321000000000|21-199|87|50499|0.17
21|21002|000321000000000|21-501|1095|50499|2.16
21|21002|000321000000000|21-502|6819|50499|13.50
21|21002|000321000000000|21-503|1177|50499|2.33
21|21002|000321000000000|21-504|20446|50499|40.48
21|21002|000321000000000|21-505|17113|50499|33.88
21|21002|000321000000000|21-506|53|50499|0.10
21|21002|000321000000000|36|68|50499|0.13
21|21002|000321000000000|65|72|50499|0.14
21|21002|000321000000000|87|1539|50499|3.04
21|21003|000100000000000|13|489|104476|0.46
21|21003|000100000000000|131|3268|104476|3.12
21|21003|000100000000000|132|213|104476|0.20
21|21003|000100000000000|133|1502|104476|1.43
21|21003|000100000000000|135|50996|104476|48.81
21|21003|000100000000000|136|33668|104476|32.22
21|21003|000100000000000|137|9970|104476|9.54
21|21003|000100000000000|36|131|104476|0.12
21|21003|000100000000000|57|118|104476|0.11
21|21003|000100000000000|87|2706|104476|2.59
21|21003|000321000000000|13|478|104141|0.45
21|21003|000321000000000|21-177|69|104141|0.06
21|21003|000321000000000|21-199|116|104141|0.11
21|21003|000321000000000|21-501|3638|104141|3.49
21|21003|000321000000000|21-502|9968|104141|9.57
21|21003|000321000000000|21-503|1576|104141|1.51
21|21003|000321000000000|21-504|50155|104141|48.16
21|21003|000321000000000|21-505|32848|104141|31.54
21|21003|000321000000000|21-506|129|104141|0.12
21|21003|000321000000000|36|143|104141|0.13
21|21003|000321000000000|65|160|104141|0.15
21|21003|000321000000000|87|2590|104141|2.48
21|21004|000100000000000|13|357|55177|0.64
21|21004|000100000000000|131|1464|55177|2.65
21|21004|000100000000000|132|98|55177|0.17
21|21004|000100000000000|133|1310|55177|2.37
21|21004|000100000000000|135|17760|55177|32.18
21|21004|000100000000000|136|25143|55177|45.56
21|21004|000100000000000|137|6277|55177|11.37
21|21004|000100000000000|36|91|55177|0.16
21|21004|000100000000000|57|76|55177|0.13
21|21004|000100000000000|87|1673|55177|3.03
21|21004|000321000000000|13|342|54941|0.62
21|21004|000321000000000|21-177|75|54941|0.13
21|21004|000321000000000|21-199|68|54941|0.12
21|21004|000321000000000|21-501|1558|54941|2.83
21|21004|000321000000000|21-502|6176|54941|11.24
21|21004|000321000000000|21-503|1389|54941|2.52
21|21004|000321000000000|21-504|17325|54941|31.53
21|21004|000321000000000|21-505|24660|54941|44.88
21|21004|000321000000000|21-506|64|54941|0.11
21|21004|000321000000000|36|102|54941|0.18
21|21004|000321000000000|65|71|54941|0.12
21|21004|000321000000000|87|1552|54941|2.82
21|21005|000100000000000|13|63|12395|0.50
21|21005|000100000000000|131|176|12395|1.41
21|21005|000100000000000|132|16|12395|0.12
21|21005|000100000000000|133|111|12395|0.89
21|21005|000100000000000|135|3852|12395|31.07
21|21005|000100000000000|136|6562|12395|52.94
21|21005|000100000000000|137|1188|12395|9.58
21|21005|000100000000000|36|30|12395|0.24
21|21005|000100000000000|57|12|12395|0.09
21|21005|000100000000000|87|194|12395|1.56
21|21005|000321000000000|13|63|12176|0.51
21|21005|000321000000000|21-177|14|12176|0.11
21|21005|000321000000000|21-199|6|12176|0.04
21|21005|000321000000000|21-501|183|12176|1.50
21|21005|000321000000000|21-502|1167|12176|9.58
21|21005|000321000000000|21-503|111|12176|0.91
21|21005|000321000000000|21-504|3498|12176|28.72
21|21005|000321000000000|21-505|6455|12176|53.01
21|21005|000321000000000|21-506|9|12176|0.07
21|21005|000321000000000|36|32|12176|0.26
21|21005|000321000000000|65|21|12176|0.17
21|21005|000321000000000|87|183|12176|1.50
21|21006|000100000000000|13|652|114685|0.56
21|21006|000100000000000|131|3337|114685|2.90
21|21006|000100000000000|132|223|114685|0.19
21|21006|000100000000000|133|2073|114685|1.80
21|21006|000100000000000|135|46790|114685|40.79
21|21006|000100000000000|136|43864|114685|38.24
21|21006|000100000000000|137|12512|114685|10.90
21|21006|000100000000000|36|106|114685|0.09
21|21006|000100000000000|57|118|114685|0.10
21|21006|000100000000000|87|3192|114685|2.78
21|21006|000321000000000|13|641|113782|0.56
21|21006|000321000000000|21-177|82|113782|0.07
21|21006|000321000000000|21-199|115|113782|0.10
21|21006|000321000000000|21-501|3445|113782|3.02
21|21006|000321000000000|21-502|12506|113782|10.99
21|21006|000321000000000|21-503|2278|113782|2.00
21|21006|000321000000000|21-504|45718|113782|40.18
21|21006|000321000000000|21-505|42799|113782|37.61
21|21006|000321000000000|21-506|143|113782|0.12
21|21006|000321000000000|36|103|113782|0.09
21|21006|000321000000000|65|142|113782|0.12
21|21006|000321000000000|87|3029|113782|2.66
21|21007|000100000000000|13|376|102608|0.36
21|21007|000100000000000|131|2432|102608|2.37
21|21007|000100000000000|132|131|102608|0.12
21|21007|000100000000000|133|1109|102608|1.08
21|21007|000100000000000|135|36228|102608|35.30
21|21007|000100000000000|136|50465|102608|49.18
21|21007|000100000000000|137|7827|102608|7.62
21|21007|000100000000000|36|257|102608|0.25
21|21007|000100000000000|57|119|102608|0.11
21|21007|000100000000000|87|2456|102608|2.39
21|21007|000321000000000|13|376|102266|0.36
21|21007|000321000000000|21-177|95|102266|0.09
21|21007|000321000000000|21-199|99|102266|0.09
21|21007|000321000000000|21-501|2561|102266|2.50
21|21007|000321000000000|21-502|7950|102266|7.77
21|21007|000321000000000|21-503|1117|102266|1.09
21|21007|000321000000000|21-504|35754|102266|34.96
21|21007|000321000000000|21-505|49217|102266|48.12
21|21007|000321000000000|21-506|167|102266|0.16
21|21007|000321000000000|36|268|102266|0.26
21|21007|000321000000000|65|183|102266|0.17
21|21007|000321000000000|87|2278|102266|2.22
21|21008|000100000000000|13|282|41879|0.67
21|21008|000100000000000|131|1316|41879|3.14
21|21008|000100000000000|132|94|41879|0.22
21|21008|000100000000000|133|751|41879|1.79
21|21008|000100000000000|135|14826|41879|35.40
21|21008|000100000000000|136|17299|41879|41.30
21|21008|000100000000000|137|5127|41879|12.24
21|21008|000100000000000|36|82|41879|0.19
21|21008|000100000000000|57|42|41879|0.10
21|21008|000100000000000|87|1220|41879|2.91
21|21008|000321000000000|13|274|41024|0.66
21|21008|000321000000000|21-177|23|41024|0.05
21|21008|000321000000000|21-199|39|41024|0.09
21|21008|000321000000000|21-501|1339|41024|3.26
21|21008|000321000000000|21-502|5035|41024|12.27
21|21008|000321000000000|21-503|784|41024|1.91
21|21008|000321000000000|21-504|14187|41024|34.58
21|21008|000321000000000|21-505|16672|41024|40.63
21|21008|000321000000000|21-506|91|41024|0.22
21|21008|000321000000000|36|104|41024|0.25
21|21008|000321000000000|65|51|41024|0.12
21|21008|000321000000000|87|1152|41024|2.80
21|21009|000100000000000|13|1845|294345|0.62
21|21009|000100000000000|131|10398|294345|3.53
21|21009|000100000000000|132|677|294345|0.23
21|21009|000100000000000|133|5127|294345|1.74
21|21009|000100000000000|135|101748|294345|34.56
21|21009|000100000000000|136|124170|294345|42.18
21|21009|000100000000000|137|36203|294345|12.29
21|21009|000100000000000|36|761|294345|0.25
21|21009|000100000000000|57|381|294345|0.12
21|21009|000100000000000|87|9328|294345|3.16
21|21009|000321000000000|13|1750|291907|0.59
21|21009|000321000000000|21-177|283|291907|0.09
21|21009|000321000000000|21-199|411|291907|0.14
21|21009|000321000000000|21-501|11215|291907|3.84
21|21009|000321000000000|21-502|35516|291907|12.16
21|21009|000321000000000|21-503|5888|291907|2.01
21|21009|000321000000000|21-504|99110|291907|33.95
21|21009|000321000000000|21-505|119516|291907|40.94
21|21009|000321000000000|21-506|660|291907|0.22
21|21009|000321000000000|36|1011|291907|0.34
21|21009|000321000000000|65|580|291907|0.19
21|21009|000321000000000|87|9000|291907|3.08
21|21011|000100000000000|13|321|65244|0.49
21|21011|000100000000000|131|1990|65244|3.05
21|21011|000100000000000|132|127|65244|0.19
21|21011|000100000000000|133|760|65244|1.16
21|21011|000100000000000|135|31891|65244|48.87
21|21011|000100000000000|136|18346|65244|28.11
21|21011|000100000000000|137|8123|65244|12.45
21|21011|000100000000000|36|145|65244|0.22
21|21011|000100000000000|57|61|65244|0.09
21|21011|000100000000000|87|2268|65244|3.47
21|21011|000321000000000|13|324|64670|0.50
21|21011|000321000000000|21-177|87|64670|0.13
21|21011|000321000000000|21-199|91|64670|0.14
21|21011|000321000000000|21-501|2187|64670|3.38
21|21011|000321000000000|21-502|7890|64670|12.20
21|21011|000321000000000|21-503|806|64670|1.24
21|21011|000321000000000|21-504|30710|64670|47.48
21|21011|000321000000000|21-505|18017|64670|27.85
21|21011|000321000000000|21-506|95|64670|0.14
21|21011|000321000000000|36|172|64670|0.26
21|21011|000321000000000|65|104|64670|0.16
21|21011|000321000000000|87|2089|64670|3.23
21|21012|000100000000000|13|58|16304|0.35
21|21012|000100000000000|131|836|16304|5.12
21|21012|000100000000000|132|20|16304|0.12
21|21012|000100000000000|133|92|16304|0.56
21|21012|000100000000000|135|6174|16304|37.86
21|21012|000100000000000|136|7773|16304|47.67
21|21012|000100000000000|137|860|16304|5.27
21|21012|000100000000000|36|32|16304|0.19
21|21012|000100000000000|57|22|16304|0.13
21|21012|000100000000000|87|218|16304|1.33
21|21012|000321000000000|13|54|16213|0.33
21|21012|000321000000000|21-177|12|16213|0.07
21|21012|000321000000000|21-199|16|16213|0.09
21|21012|000321000000000|21-501|936|16213|5.77
21|21012|000321000000000|21-502|829|16213|5.11
21|21012|000321000000000|21-503|100|16213|0.61
21|21012|000321000000000|21-504|5818|16213|35.88
21|21012|000321000000000|21-505|7707|16213|47.53
21|21012|000321000000000|21-506|33|16213|0.20
21|21012|000321000000000|36|41|16213|0.25
21|21012|000321000000000|65|27|16213|0.16
21|21012|000321000000000|87|213|16213|1.31
21|21013|000100000000000|13|4327|721290|0.59
21|21013|000100000000000|131|21860|721290|3.03
21|21013|000100000000000|132|1181|721290|0.16
21|21013|000100000000000|133|18220|721290|2.52
21|21013|000100000000000|135|200480|721290|27.79
21|21013|000100000000000|136|341872|721290|47.39
21|21013|000100000000000|137|99977|721290|13.86
21|21013|000100000000000|36|587|721290|0.08
21|21013|000100000000000|57|747|721290|0.10
21|21013|000100000000000|87|23092|721290|3.20
21|21013|000321000000000|13|4144|713245|0.58
21|21013|000321000000000|21-177|1070|713245|0.15
21|21013|000321000000000|21-199|882|713245|0.12
21|21013|000321000000000|21-501|23932|713245|3.35
21|21013|000321000000000|21-502|100367|713245|14.07
21|21013|000321000000000|21-503|21759|713245|3.05
21|21013|000321000000000|21-504|194641|713245|27.28
21|21013|000321000000000|21-505|325080|713245|45.57
21|21013|000321000000000|21-506|923|713245|0.12
21|21013|000321000000000|36|707|713245|0.09
21|21013|000321000000000|65|1005|713245|0.14
21|21013|000321000000000|87|21676|713245|3.03
21|21016|000100000000000|13|154|38127|0.40
21|21016|000100000000000|131|635|38127|1.66
21|21016|000100000000000|132|46|38127|0.12
21|21016|000100000000000|133|398|38127|1.04
21|21016|000100000000000|135|15170|38127|39.78
21|21016|000100000000000|136|16711|38127|43.82
21|21016|000100000000000|137|3674|38127|9.63
21|21016|000100000000000|36|78|38127|0.20
21|21016|000100000000000|57|42|38127|0.11
21|21016|000100000000000|87|632|38127|1.65
21|21016|000321000000000|13|148|37962|0.38
21|21016|000321000000000|21-177|25|37962|0.06
21|21016|000321000000000|21-199|28|37962|0.07
21|21016|000321000000000|21-501|668|37962|1.75
21|21016|000321000000000|21-502|3714|37962|9.78
21|21016|000321000000000|21-503|403|37962|1.06
21|21016|000321000000000|21-504|14741|37962|38.83
21|21016|000321000000000|21-505|16341|37962|43.04
21|21016|000321000000000|21-506|36|37962|0.09
21|21016|000321000000000|36|82|37962|0.21
21|21016|000321000000000|65|44|37962|0.11
21|21016|000321000000000|87|599|37962|1.57
21|21017|000100000000000|13|76|17208|0.44
21|21017|000100000000000|131|239|17208|1.38
21|21017|000100000000000|132|118|17208|0.68
21|21017|000100000000000|133|178|17208|1.03
21|21017|000100000000000|135|5783|17208|33.60
21|21017|000100000000000|136|9065|17208|52.67
21|21017|000100000000000|137|1116|17208|6.48
21|21017|000100000000000|36|43|17208|0.24
21|21017|000100000000000|57|15|17208|0.08
21|21017|000100000000000|87|298|17208|1.73
21|21017|000321000000000|13|70|17063|0.41
21|21017|000321000000000|21-177|12|17063|0.07
21|21017|000321000000000|21-199|11|17063|0.06
21|21017|000321000000000|21-501|208|17063|1.21
21|21017|000321000000000|21-502|1135|17063|6.65
21|21017|000321000000000|21-503|182|17063|1.06
21|21017|000321000000000|21-504|5653|17063|33.13
21|21017|000321000000000|21-505|9004|17063|52.76
21|21017|000321000000000|21-506|27|17063|0.15
21|21017|000321000000000|36|57|17063|0.33
21|21017|000321000000000|65|32|17063|0.18
21|21017|000321000000000|87|277|17063|1.62
21|21018|000100000000000|13|203|47043|0.43
21|21018|000100000000000|131|1236|47043|2.62
21|21018|000100000000000|132|85|47043|0.18
21|21018|000100000000000|133|614|47043|1.30
21|21018|000100000000000|135|16266|47043|34.57
21|21018|000100000000000|136|21012|47043|44.66
